Order ID,Product ID,Product Name,Category,Sub-Category,Price
US-2014-150119,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,140.686
US-2014-150119,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,5.584
CA-2015-150791,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,135.882
CA-2015-153381,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,140.81
US-2017-111024,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,107.574
CA-2017-148264,FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,64.45
US-2015-100531,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,8.096
CA-2017-152583,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,8.096
CA-2017-152583,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,125.503
CA-2017-136448,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,7.5040000000000004
US-2015-147242,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,180.98
CA-2016-146143,FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings,22.23
US-2016-150035,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,8.37
CA-2017-111815,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,180.98
CA-2016-131289,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,236.944
CA-2014-124023,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,4.48
CA-2014-124688,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,7.28
CA-2014-124688,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,400.98
CA-2015-157322,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,204.211
CA-2015-157322,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,63.686
CA-2017-142034,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,150.98
CA-2016-107328,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,256.512
CA-2014-166863,FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,48.2664
CA-2017-140326,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,91.68599999999999
CA-2015-124975,FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,113.77499999999999
CA-2016-157511,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,1.784
CA-2016-157511,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,49.686
CA-2017-155292,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,33.94
CA-2016-152555,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,140.686
CA-2016-137176,FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,3.752
CA-2016-104157,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,303.76
CA-2015-121650,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,400.98
CA-2015-121650,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,95.98
CA-2014-102869,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,5.824000000000001
CA-2014-159835,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,131.58599999999998
CA-2017-112956,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,12.58
CA-2017-112956,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,22.98
CA-2017-112529,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,119.68599999999999
CA-2014-159184,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings,28.48
CA-2017-113530,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,56.784
CA-2016-145177,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,21.184
CA-2015-128083,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,7.72
CA-2015-128083,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,2.136
CA-2017-154109,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,63.686
CA-2015-156440,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,22.23
CA-2015-132626,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,90.98
US-2015-131359,FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,3.872
CA-2015-151680,FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,70.98
CA-2017-169411,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,37.93
CA-2016-126543,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,7.584
CA-2014-120544,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,3.184
CA-2017-113670,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,170.08
CA-2017-166198,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,54.199999999999996
CA-2014-135608,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,120.78399999999999
CA-2016-151155,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,4.73
CA-2017-168193,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,23.99
CA-2016-149979,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,122.99000000000001
CA-2017-161956,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,99.23
CA-2017-161956,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,76.76
CA-2016-116799,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,112.68599999999999
CA-2015-167745,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,12.2
CA-2016-156251,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,120.98
CA-2016-163153,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,49.686
CA-2014-153913,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,112.648
CA-2016-155530,FUR-TA-10004256,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,Tables,333.92
CA-2015-107937,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,110.98
US-2014-117163,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,111.0
CA-2017-147760,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,174.588
CA-2016-156503,FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,102.592
CA-2015-113628,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,104.78399999999999
CA-2015-113628,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,48.711999999999996
CA-2015-102582,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,400.98
CA-2015-102582,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,150.98
CA-2017-141873,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,104.78399999999999
CA-2017-141733,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,291.73
CA-2017-141733,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,26.64
CA-2017-141733,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,238.4
US-2015-111927,FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,25.38
CA-2014-105984,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,203.686
CA-2014-126760,FUR-CH-10003312,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,224.784
CA-2014-126760,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,14.889999999999999
US-2014-109162,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,56.784
CA-2014-101931,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,102.83300000000001
CA-2015-127593,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,42.65
US-2017-131849,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,4.95
CA-2017-154039,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,160.32
CA-2015-157133,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,30.392000000000003
CA-2015-132486,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,240.784
CA-2015-132486,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,27.424
CA-2015-132486,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,280.784
CA-2015-129896,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,60.784
CA-2015-129896,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,10.064
US-2016-163881,FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,280.792
CA-2015-167010,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,136.784
CA-2015-167010,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,7.584
CA-2015-167010,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,70.49
CA-2017-148068,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,4.91
US-2017-142573,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,160.32
US-2017-142573,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,80.784
US-2017-142573,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,103.992
CA-2014-103940,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,17.67
CA-2016-162082,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,48.2664
CA-2015-118955,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,98.686
US-2016-143448,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,284.98
CA-2017-117863,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,7.28
CA-2016-119963,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,42.518
CA-2014-133228,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,5.47
CA-2016-114951,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,7.38
CA-2016-156573,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,14.92
CA-2017-134838,FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,14.89
CA-2016-167556,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,51.75
US-2016-116400,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,9.98
CA-2014-114517,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,26.658
CA-2017-119564,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,7.59
CA-2016-135265,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,71.992
CA-2016-108735,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,85.83300000000001
US-2016-159415,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,15.824000000000002
CA-2014-122588,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,26.48
CA-2015-161998,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,21.184
CA-2015-105627,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,170.98000000000002
CA-2015-105627,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,122.99
CA-2015-105627,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,62.18
US-2015-149629,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,46.384
CA-2014-116834,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,5.77
CA-2016-145730,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,212.63199999999998
CA-2017-144463,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,43.13
CA-2014-154963,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,56.686
CA-2014-154963,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,170.786
CA-2017-130764,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,111.333
CA-2017-124296,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,58.22
CA-2014-110786,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,4.9799999999999995
CA-2014-110786,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,11.76
CA-2015-137750,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,40.97
CA-2017-136350,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,92.23
CA-2017-136350,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,86.382
CA-2014-122931,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,204.636
CA-2014-122931,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,67.176
CA-2015-124058,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,190.72
CA-2016-145303,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,78.1864
CA-2017-108112,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,55.016
CA-2017-108112,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,84.784
US-2014-156559,FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,70.98
CA-2017-137456,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,7.96
CA-2015-105599,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,9.138
CA-2015-153717,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,160.98
CA-2017-123239,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,30.343999999999998
CA-2017-127313,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,15.824000000000002
CA-2017-112725,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,120.784
CA-2015-136196,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,107.52999999999999
CA-2014-157924,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,216.784
CA-2016-143749,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,81.94
CA-2015-150875,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,348.21
CA-2016-124233,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,4.9399999999999995
CA-2014-145387,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,7.38
CA-2014-145387,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,5.890000000000001
CA-2014-145387,FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,320.98
CA-2014-145387,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,385.686
CA-2017-149881,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,60.333
CA-2017-134565,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,58.13999999999999
US-2014-102631,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,31.476
CA-2015-154970,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,61.584
CA-2017-100223,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,36.892
CA-2017-117702,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,209.84
CA-2017-117702,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,4.18
CA-2016-157336,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,187.98
CA-2014-168130,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,126.729
CA-2017-163160,FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,3.4920000000000004
CA-2016-124793,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,98.392
US-2016-131611,FUR-TA-10002774,Laminate Occasional Tables,Furniture,Tables,107.891
US-2016-131611,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,136.6664
US-2017-124821,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,217.85
CA-2015-166975,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,62.952
CA-2016-123806,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,51.94
US-2016-107440,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,4.98
CA-2014-166989,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,34.632
CA-2015-105690,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,123.0664
CA-2017-102407,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,99.592
CA-2017-101581,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,35.445
CA-2017-169124,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,43.129999999999995
CA-2017-129021,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,1.392
CA-2014-162278,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,15.98
CA-2014-125829,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,143.432
US-2017-136189,FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,13.729999999999999
CA-2015-154795,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,7.184
